"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2023","55.8901","56.2679","56.2761","56.2453","","0.02%"
"12/19/2023","55.8795","56.2587","56.2897","56.2282","","0.03%"
"12/18/2023","55.8610","56.2525","56.2616","56.0968","","0.02%"
"12/15/2023","55.8487","56.2431","56.2525","55.8750","","0.03%"
"12/14/2023","55.8298","56.2375","56.2459","55.8000","","-0.72%"
"12/13/2023","56.2375","56.2291","56.2432","55.7700","","0.01%"
"12/12/2023","56.2291","56.2238","56.2291","55.7700","","0.01%"
"12/11/2023","56.2238","56.2149","56.2267","55.7700","","0.02%"
"12/08/2023","56.2149","56.2090","56.2178","55.7600","","0.01%"
"12/07/2023","56.2090","56.2004","56.2090","55.7600","","0.02%"
"12/06/2023","56.2004","56.1954","56.2004","55.7000","","0.01%"
"12/05/2023","56.1954","56.1862","56.1954","55.7000","","0.02%"
"12/04/2023","56.1862","56.1832","56.1862","55.7000","","0.01%"
"12/01/2023","56.1832","56.1709","56.1832","55.6900","","0.02%"
"11/30/2023","56.1709","56.1709","56.1781","55.7500","","0.00%"
"11/29/2023","56.1709","56.1709","56.1754","55.7500","","0.00%"
"11/28/2023","56.1709","56.1684","56.1714","55.6850","","0.00%"
"11/27/2023","56.1684","56.1639","56.1684","55.6700","","0.01%"
"11/24/2023","56.1639","56.1612","56.1639","55.6550","","0.00%"
"11/23/2023","56.1612","56.1564","56.1612","55.9347","","0.01%"
"11/22/2023","56.1564","55.9364","56.1564","55.9364","","0.91%"
"11/21/2023","55.6503","55.9314","55.9392","55.5750","","0.02%"
"11/20/2023","55.6403","55.9288","55.9370","55.5750","","0.01%"
"11/17/2023","55.6353","55.9244","55.9316","55.6200","","0.02%"
"11/16/2023","55.6264","55.9216","55.9244","55.6200","","0.01%"
"11/15/2023","55.6208","55.9169","55.9244","55.6150","","0.02%"
"11/14/2023","55.6114","55.9146","55.9169","55.6000","","0.01%"
"11/13/2023","55.6069","55.8028","55.9146","55.5416","","0.02%"
"11/10/2023","55.5969","55.9066","55.9124","55.6000","","0.01%"
"11/09/2023","55.5908","55.9021","55.9066","55.5200","","0.02%"
"11/08/2023","55.5819","55.8993","55.9049","55.5000","","0.01%"
"11/07/2023","55.5763","55.8943","55.9021","55.5000","","0.02%"
"11/06/2023","55.5663","55.8918","55.8943","55.4900","","0.01%"
"11/03/2023","55.5613","55.8871","55.8946","55.4600","","0.02%"
"11/02/2023","55.5519","55.8780","55.8871","55.4600","","0.03%"
"11/01/2023","55.5336","55.8586","55.8780","55.4500","","0.07%"
"10/31/2023","55.4947","55.8586","55.8755","55.4500","","0.00%"
"10/30/2023","55.4947","55.8586","55.8586","55.4500","","0.00%"
"10/27/2023","55.4947","55.8505","55.8586","55.5000","","0.03%"
"10/26/2023","55.4786","55.8450","55.8533","55.5000","","0.02%"
"10/25/2023","55.4675","55.8316","55.8478","55.4250","","0.05%"
"10/24/2023","55.4409","55.8316","55.8423","55.4500","","0.00%"
"10/23/2023","55.4409","55.8231","55.8344","55.4500","","0.03%"
"10/20/2023","55.4237","55.8084","55.8259","55.3550","","0.05%"
"10/19/2023","55.3944","55.8084","55.8200","55.4100","","0.00%"
"10/18/2023","55.3944","55.8028","55.8112","55.3750","","-0.73%"
"10/17/2023","55.8028","55.7937","55.8056","55.3833","","0.02%"
"10/16/2023","55.7937","55.6418","55.7937","55.4000","","0.01%"
"10/13/2023","55.7882","55.7721","55.7882","55.6147","","0.03%"
"10/12/2023","55.7721","55.7721","55.7788","55.2950","","0.00%"
"10/11/2023","55.7721","55.7633","55.7749","55.5709","","0.02%"
"10/10/2023","55.7633","55.7578","55.7661","55.3100","","0.01%"
"10/09/2023","55.7578","55.7486","55.7578","55.5605","","0.02%"
"10/06/2023","55.7486","55.7321","55.7486","55.3100","","0.03%"
"10/05/2023","55.7321","55.7321","55.7415","55.2900","","0.00%"
"10/04/2023","55.7321","55.7293","55.7321","55.2500","","0.00%"
"10/03/2023","55.7293","55.7248","55.7293","55.2500","","0.01%"
"10/02/2023","55.7248","55.7224","55.7248","55.2400","","0.00%"
"09/29/2023","55.7224","55.3129","55.7224","55.2400","","0.92%"
"09/28/2023","55.2124","55.3129","55.3129","55.2400","","0.00%"
"09/27/2023","55.2124","55.3129","55.3129","55.2400","","0.00%"
"09/26/2023","55.2124","55.3106","55.3312","55.2400","","0.01%"
"09/25/2023","55.2080","55.3063","55.3290","55.2500","","0.02%"
"09/22/2023","55.1992","55.3041","55.4752","55.3041","","0.01%"
"09/21/2023","55.1948","55.2988","55.3465","55.2100","","0.02%"
"09/20/2023","55.1843","55.2963","55.3016","55.2200","","0.01%"
"09/19/2023","55.1793","55.2921","55.2963","55.2200","","0.02%"
"09/18/2023","55.1710","55.2900","55.4468","55.1750","","0.01%"
"09/15/2023","55.1666","55.2831","55.2954","55.1500","","0.03%"
"09/14/2023","55.1528","55.2831","55.2831","55.1500","","0.00%"
"09/13/2023","55.1528","55.2784","55.2831","55.2784","","0.02%"
"09/12/2023","55.1435","55.2784","55.2812","55.2000","","0.00%"
"09/11/2023","55.1435","55.2762","55.4192","55.2000","","0.01%"
"09/08/2023","55.1391","55.2696","55.4148","55.1250","","0.02%"
"09/07/2023","55.1258","55.2696","55.4058","55.1000","","0.00%"
"09/06/2023","55.1258","55.2649","55.4015","55.0550","","0.02%"
"09/05/2023","55.1165","55.2607","55.3921","55.0100","","0.02%"
"09/04/2023","55.1082","55.2583","55.3838","55.2583","","0.01%"
"09/01/2023","55.1032","55.2538","55.3787","55.2114","","0.02%"
"08/31/2023","55.0944","55.2390","55.3699","55.2390","","0.05%"
"08/30/2023","55.0647","55.2390","55.3522","55.2114","","0.00%"
"08/29/2023","55.0647","55.2296","55.3400","55.2114","","0.03%"
"08/28/2023","55.0460","55.2247","55.3213","55.2021","","0.02%"
"08/25/2023","55.0361","55.2159","55.2302","55.1972","","0.03%"
"08/24/2023","55.0185","55.2107","55.2936","54.9750","","0.02%"
"08/23/2023","55.0080","55.1961","55.2739","55.1686","","0.05%"
"08/22/2023","54.9789","55.1961","55.1994","54.9700","","0.00%"
"08/21/2023","54.9789","55.1873","55.2538","54.9400","","0.03%"
"08/18/2023","54.9613","55.1813","55.2361","54.9400","","0.02%"
"08/17/2023","54.9492","55.1719","55.1840","54.9300","","0.03%"
"08/16/2023","54.9305","55.1667","55.2052","54.9200","","0.02%"
"08/15/2023","54.9201","55.1576","55.1947","54.9386","","0.03%"
"08/14/2023","54.9020","55.1516","55.1765","54.8500","","0.02%"
"08/11/2023","54.8899","55.1367","55.1643","55.1241","","0.05%"
"08/10/2023","54.8602","55.1367","55.1455","55.1194","","0.00%"
"08/09/2023","54.8602","55.1280","55.1367","55.1280","","0.03%"
"08/08/2023","54.8427","55.1231","55.1307","55.1001","","0.02%"
"08/07/2023","54.8328","55.1140","55.1258","55.0873","","0.03%"
"08/04/2023","54.8147","55.1093","55.1167","54.7900","","0.02%"
"08/03/2023","54.8054","55.1006","55.1093","54.7800","","0.03%"
"08/02/2023","54.7879","55.0956","55.1034","54.7700","","0.02%"
"08/01/2023","54.7780","55.0872","55.0956","54.7600","","0.03%"
"07/31/2023","54.7611","55.0825","55.0872","54.7500","","0.02%"
"07/28/2023","54.7517","55.0801","55.0825","54.7300","","0.01%"
"07/27/2023","54.7468","55.0751","55.0801","54.7300","","0.02%"
"07/26/2023","54.7370","55.0727","55.0807","54.7300","","0.01%"
"07/25/2023","54.7320","55.0667","55.0934","54.7200","","0.02%"
"07/24/2023","54.7200","55.0639","55.0694","54.7050","","0.01%"
"07/21/2023","54.7145","55.0590","55.0737","54.6850","","0.02%"
"07/20/2023","54.7047","55.0565","55.0688","54.6850","","0.01%"
"07/19/2023","54.6998","55.0513","55.0620","54.6800","","0.02%"
"07/18/2023","54.6894","55.0484","55.0659","54.6800","","0.01%"
"07/17/2023","54.6834","54.9568","55.0569","54.6600","","0.02%"
"07/14/2023","54.6735","55.0406","55.0475","54.6600","","0.01%"
"07/13/2023","54.6680","55.0358","55.0434","54.6500","","0.02%"
"07/12/2023","54.6582","55.0333","55.1097","54.9114","","0.01%"
"07/11/2023","54.6533","55.0275","55.0540","54.6000","","0.02%"
"07/10/2023","54.6418","55.0251","55.0444","54.6100","","0.01%"
"07/07/2023","54.6369","55.0202","55.0415","54.6100","","0.02%"
"07/06/2023","54.6271","55.0169","55.0385","54.6100","","0.01%"
"07/05/2023","54.6205","55.0117","55.0440","54.8860","","0.02%"
"07/04/2023","54.6101","55.0093","55.0117","54.5200","","0.01%"
"07/03/2023","54.6052","55.0038","55.0093","54.6000","","-0.72%"
"06/30/2023","55.0038","54.9953","55.0121","54.5700","","0.02%"
"06/29/2023","54.9953","54.9902","55.1045","54.5600","","0.01%"
"06/28/2023","54.9902","54.9902","55.0107","54.5550","","0.00%"
"06/27/2023","54.9902","54.9819","55.0349","54.5500","","0.01%"
"06/26/2023","54.9819","54.9762","54.9819","54.5300","","0.01%"
"06/23/2023","54.9762","54.9678","54.9762","54.5200","","0.02%"
"06/22/2023","54.9678","54.9623","54.9733","54.5000","","0.01%"
"06/21/2023","54.9623","54.9544","54.9678","54.5000","","0.01%"
"06/20/2023","54.9544","54.9492","54.9725","54.4400","","0.01%"
"06/19/2023","54.9492","54.9408","54.9492","54.4400","","0.02%"
"06/16/2023","54.9408","54.9356","54.9408","54.4400","","0.01%"
"06/15/2023","54.9356","54.9274","54.9472","54.4150","","0.01%"
"06/14/2023","54.9274","54.9217","54.9302","54.4000","","0.01%"
"06/13/2023","54.9217","54.9133","54.9472","54.4500","","0.02%"
"06/12/2023","54.9133","54.6526","54.9472","54.4100","","0.94%"
"06/09/2023","54.4025","54.6444","54.7495","54.3900","","0.03%"
"06/08/2023","54.3861","54.6387","54.7891","54.4000","","0.02%"
"06/07/2023","54.3747","54.6303","54.7414","54.3950","","0.03%"
"06/06/2023","54.3579","54.6251","54.7716","54.3900","","0.02%"
"06/05/2023","54.3475","54.6170","54.6251","54.3600","","0.03%"
"06/02/2023","54.3312","54.6115","54.6170","54.3000","","0.02%"
"06/01/2023","54.3204","54.6034","54.7358","54.3500","","0.03%"
"05/31/2023","54.3041","54.5996","54.6062","54.3250","","0.01%"
"05/30/2023","54.2965","54.5977","54.6023","54.3000","","0.01%"
"05/29/2023","54.2927","54.5931","54.5977","54.5931","","0.02%"
"05/26/2023","54.2835","54.5914","54.5959","54.2750","","0.01%"
"05/25/2023","54.2802","54.5871","54.5942","54.3000","","0.02%"
"05/24/2023","54.2715","54.5849","54.5899","54.2500","","0.01%"
"05/23/2023","54.2672","54.5806","54.6847","54.2500","","0.02%"
"05/22/2023","54.2585","54.5787","54.6632","54.2400","","0.01%"
"05/19/2023","54.2547","54.5741","54.6096","54.2400","","0.02%"
"05/18/2023","54.2455","54.5717","54.5769","54.2400","","0.01%"
"05/17/2023","54.2406","54.5678","54.6307","54.2400","","0.01%"
"05/16/2023","54.2330","54.5662","54.6307","54.2400","","0.01%"
"05/15/2023","54.2297","54.5619","54.5662","54.2100","","0.02%"
"05/12/2023","54.2211","54.5597","54.6572","54.2100","","0.01%"
"05/11/2023","54.2167","54.5537","54.5597","54.2050","","0.02%"
"05/10/2023","54.2048","54.5537","54.6484","54.2100","","0.00%"
"05/09/2023","54.2048","54.5497","54.5654","54.2100","","0.01%"
"05/08/2023","54.1967","54.4677","54.6138","54.2100","","0.01%"
"05/05/2023","54.1929","54.5478","54.5533","54.2250","","0.00%"
"05/04/2023","54.1929","54.5432","54.5505","54.2000","","0.02%"
"05/03/2023","54.1837","54.5410","54.6013","54.1600","","0.01%"
"05/02/2023","54.1793","54.5362","54.5438","54.1450","","0.02%"
"05/01/2023","54.1696","54.5362","54.5389","54.1400","","0.00%"
"04/28/2023","54.1696","54.5272","54.5432","54.1350","","0.03%"
"04/27/2023","54.1517","54.5220","54.5597","54.1350","","0.02%"
"04/26/2023","54.1414","54.5134","54.5426","54.1200","","0.03%"
"04/25/2023","54.1241","54.5080","54.5521","54.0600","","0.02%"
"04/24/2023","54.1133","54.4939","54.5107","54.0600","","-0.70%"
"04/21/2023","54.4939","54.4939","54.4967","54.0800","","0.00%"
"04/20/2023","54.4939","54.4853","54.4939","54.0050","","0.02%"
"04/19/2023","54.4853","54.4801","54.5770","54.3331","","0.01%"
"04/18/2023","54.4801","54.4715","54.5457","54.0050","","0.02%"
"04/17/2023","54.4715","54.4661","54.5432","54.0000","","0.01%"
"04/14/2023","54.4661","54.4661","54.5432","54.0000","","0.00%"
"04/13/2023","54.4661","54.4572","54.5336","54.0200","","0.02%"
"04/12/2023","54.4572","54.4523","54.4856","54.0000","","0.01%"
"04/11/2023","54.4523","54.4437","54.4668","54.0150","","0.02%"
"04/10/2023","54.4437","54.2546","54.4437","53.9700","","0.03%"
"04/07/2023","54.4296","54.4296","54.4385","53.9500","","0.00%"
"04/06/2023","54.4296","54.4248","54.4296","53.9100","","0.01%"
"04/05/2023","54.4248","54.4165","54.4248","53.9100","","0.02%"
"04/04/2023","54.4165","54.4108","54.4165","53.9100","","0.01%"
"04/03/2023","54.4108","54.4027","54.4108","53.9000","","0.01%"
"03/31/2023","54.4027","53.8989","54.4971","53.8500","","0.94%"
"03/30/2023","53.8978","53.8943","54.1673","53.8500","","0.02%"
"03/29/2023","53.8887","53.8917","54.1623","53.8500","","0.01%"
"03/28/2023","53.8833","53.8876","54.1527","53.8500","","0.02%"
"03/27/2023","53.8752","53.8610","54.1446","53.8251","","0.01%"
"03/24/2023","53.8704","53.8803","54.1398","53.8582","","0.02%"
"03/23/2023","53.8607","53.8479","53.8962","53.8285","","0.03%"
"03/22/2023","53.8456","53.8479","54.1124","53.8210","","0.00%"
"03/21/2023","53.8456","53.8455","53.8508","53.8210","","0.01%"
"03/20/2023","53.8407","53.8404","54.1253","53.8063","","0.21%"
"03/17/2023","53.7300","53.8377","54.0997","53.7752","","-0.18%"
"03/16/2023","53.8251","53.8377","54.0942","53.7752","","0.21%"
"03/15/2023","53.7100","53.8304","54.1129","53.7500","","-0.19%"
"03/14/2023","53.8106","53.8256","54.0797","53.7250","","0.02%"
"03/13/2023","53.8009","53.8234","54.0699","53.7701","","0.01%"
"03/10/2023","53.7966","53.8191","54.0656","53.7651","","0.02%"
"03/09/2023","53.7880","53.8167","54.0569","53.7651","","0.01%"
"03/08/2023","53.7832","53.8116","54.0521","53.7200","","0.02%"
"03/07/2023","53.7729","53.8089","54.0418","53.7100","","0.01%"
"03/06/2023","53.7676","53.7775","54.0364","53.7050","","0.02%"
"03/03/2023","53.7579","53.8017","53.8590","53.7551","","0.01%"
"03/02/2023","53.7531","53.8017","53.8565","53.7250","","0.00%"
"03/01/2023","53.7531","53.7974","54.0219","53.7705","","0.02%"
"02/28/2023","53.7445","53.7920","54.0132","53.7000","","0.02%"
"02/27/2023","53.7337","53.7840","54.0355","53.7000","","0.03%"
"02/24/2023","53.7176","53.7783","54.0274","53.6750","","0.02%"
"02/23/2023","53.7063","53.7700","53.9748","53.6750","","0.03%"
"02/22/2023","53.6897","53.7649","53.9530","53.7380","","0.02%"
"02/21/2023","53.6795","53.7571","53.9479","53.6250","","0.03%"
"02/20/2023","53.6639","53.7523","53.9322","53.7523","","0.02%"
"02/17/2023","53.6543","53.7439","53.7550","53.5900","","0.03%"
"02/16/2023","53.6376","53.7386","53.9058","53.6250","","0.02%"
"02/15/2023","53.6269","53.7303","53.9672","53.6250","","0.03%"
"02/14/2023","53.6103","53.7247","53.7360","53.6000","","0.02%"
"02/13/2023","53.5990","53.7108","53.8697","53.6000","","0.03%"
"02/10/2023","53.5819","53.7108","53.8498","53.5900","","0.02%"
"02/09/2023","53.5712","53.7027","53.7135","53.5900","","0.03%"
"02/08/2023","53.5551","53.6971","53.8229","53.5000","","0.02%"
"02/07/2023","53.5439","53.6888","53.6998","53.5000","","0.03%"
"02/06/2023","53.5273","53.6837","53.8077","53.5000","","0.02%"
"02/03/2023","53.5171","53.6757","53.7847","53.4800","","0.03%"
"02/02/2023","53.5010","53.6690","53.7685","53.6690","","0.02%"
"02/01/2023","53.4877","53.6609","53.7551","53.4971","","0.03%"
"01/31/2023","53.4716","53.6564","53.7389","53.5000","","0.02%"
"01/30/2023","53.4625","53.6540","53.7298","53.5000","","0.01%"
"01/27/2023","53.4577","53.6497","53.7250","53.4750","","0.02%"
"01/26/2023","53.4492","53.6476","53.7164","53.5000","","0.01%"
"01/25/2023","53.4449","53.6438","53.6900","53.6209","1.12K","0.01%"
"01/24/2023","53.4374","53.6420","53.6900","53.5401","1.14K","0.01%"
"01/23/2023","53.4337","53.6380","53.7009","53.5742","0.76K","0.01%"
"01/20/2023","53.4257","53.6361","53.6928","53.6361","1.24K","0.01%"
"01/19/2023","53.4219","53.6361","53.6820","53.5742","0.61K","0.00%"
"01/18/2023","53.4219","53.6315","53.8110","53.6094","0.54K","0.02%"
"01/17/2023","53.4128","53.6292","53.8064","53.5988","0.41K","0.01%"
"01/16/2023","53.4080","53.6255","53.6292","53.6255","0.52K","0.01%"
"01/13/2023","53.4006","53.6239","53.8753","53.5988","0.51K","0.01%"
"01/12/2023","53.3974","53.6195","53.8737","53.6002","0.84K","0.02%"
"01/11/2023","53.3888","53.6174","53.8750","53.5928","0.62K","0.01%"
"01/10/2023","53.3845","53.6134","53.8500","53.5751","1.08K","0.01%"
"01/09/2023","53.3765","53.6115","53.8382","53.5751","0.68K","0.01%"
"01/06/2023","53.3728","53.6073","53.9000","53.5849","0.53K","0.02%"
"01/05/2023","53.3643","53.6054","53.9500","53.5806","1.06K","0.01%"
"01/04/2023","53.3605","53.6012","53.7308","53.5787","1.01K","0.02%"
"01/03/2023","53.3520","53.5990","53.6750","53.5990","0.94K","0.01%"
"01/02/2023","53.3477","53.5945","53.5990","53.5945","0.47K","0.02%"
"12/30/2022","53.3387","53.5894","53.6194","53.5678","0.52K","0.02%"
"12/29/2022","53.3285","53.5806","53.6393","53.5502","0.40K","0.03%"
"12/28/2022","53.3109","53.5758","53.6953","53.5502","0.53K","0.02%"
"12/27/2022","53.3013","53.5676","53.7006","53.5491","0.51K","0.03%"
"12/26/2022","53.2848","53.5622","53.7000","53.5502","0.44K","0.02%"
"12/23/2022","53.2742","53.5535","53.6371","53.5034","0.54K","0.03%"
"12/22/2022","53.2566","53.5484","53.6033","53.4962","0.52K","0.02%"
"12/21/2022","53.2465","53.5340","53.6000","53.4861","0.56K","0.05%"
"12/20/2022","53.2177","53.5340","53.6250","53.4631","0.76K","0.00%"
"12/19/2022","53.2177","53.5249","53.6250","53.4572","0.58K","0.03%"
"12/16/2022","53.1996","53.5199","53.5448","53.4390","1.08K","0.02%"
"12/15/2022","53.1895","53.5112","53.5348","53.4288","1.02K","0.03%"
"12/14/2022","53.1720","53.5053","53.5139","53.3964","0.91K","0.02%"
"12/13/2022","53.1603","53.4963","53.5053","53.3460","0.99K","0.03%"
"12/12/2022","53.1422","53.4910","53.5308","53.3814","0.51K","0.02%"
"12/09/2022","53.1316","53.4830","53.4910","53.3315","1.06K","0.03%"
"12/08/2022","53.1157","53.4780","53.4857","53.3234","1.10K","0.02%"
"12/07/2022","53.1056","53.4695","53.4807","53.3334","1.04K","0.03%"
"12/06/2022","53.0886","53.4638","53.5119","53.3247","1.04K","0.02%"
"12/05/2022","53.0774","53.4557","53.5057","53.3041","0.80K","0.03%"
"12/02/2022","53.0610","53.4509","53.4794","53.3008","1.24K","-0.73%"
"12/01/2022","53.4509","53.4421","53.4594","53.2901","1.24K","0.02%"
"11/30/2022","53.4421","53.4392","53.5112","53.3750","1.19K","0.01%"
"11/29/2022","53.4392","53.4344","53.5112","53.0000","1.13K","0.01%"
"11/28/2022","53.4344","53.4318","53.4669","52.9750","0.75K","0.00%"
"11/25/2022","53.4318","53.4276","53.4643","53.0000","1.06K","0.01%"
"11/24/2022","53.4276","53.4252","53.4276","53.2674","1.10K","0.00%"
"11/23/2022","53.4252","53.4209","53.4859","52.9750","1.05K","0.01%"
"11/22/2022","53.4209","53.4183","53.4532","52.9250","1.00K","0.00%"
"11/21/2022","53.4183","53.4137","53.4210","52.9500","0.64K","0.01%"
"11/18/2022","53.4137","53.4109","53.4165","53.2156","1.05K","0.01%"
"11/17/2022","53.4109","53.4061","53.4136","52.9600","0.70K","0.01%"
"11/16/2022","53.4061","53.4037","53.4088","52.9500","0.48K","0.00%"
"11/15/2022","53.4037","53.3994","53.4064","52.9250","0.98K","0.01%"
"11/14/2022","53.3994","53.3968","53.4021","52.8750","0.63K","0.00%"
"11/11/2022","53.3968","53.3923","53.3995","52.9000","0.86K","0.01%"
"11/10/2022","53.3923","53.3902","53.3950","52.8500","1.04K","0.00%"
"11/09/2022","53.3902","53.3854","53.4076","52.9600","1.03K","0.01%"
"11/08/2022","53.3854","53.3825","53.3854","52.9050","1.01K","0.01%"
"11/07/2022","53.3825","53.3783","53.4137","52.9100","0.73K","0.01%"
"11/04/2022","53.3783","53.3756","53.3810","52.9000","0.65K","0.00%"
"11/03/2022","53.3756","53.3709","53.3756","52.8950","0.96K","0.01%"
"11/02/2022","53.3709","53.3685","53.3709","52.9000","0.93K","0.00%"
"11/01/2022","53.3685","53.3640","53.3685","52.9000","0.99K","0.01%"
"10/31/2022","53.3640","53.3553","53.3640","52.8750","0.60K","0.02%"
"10/28/2022","53.3553","53.3503","53.3553","52.8750","0.64K","0.01%"
"10/27/2022","53.3503","52.9635","53.3503","52.8350","1.03K","0.98%"
"10/26/2022","52.8333","52.9580","53.0975","52.8032","1.05K","0.02%"
"10/25/2022","52.8223","52.9503","53.0864","52.8000","0.72K","0.23%"
"10/24/2022","52.7000","52.9450","53.0709","52.7500","0.39K","-0.18%"
"10/21/2022","52.7964","52.9371","53.0604","52.7500","1.01K","0.03%"
"10/20/2022","52.7805","52.9324","53.0444","52.7900","1.02K","0.02%"
"10/19/2022","52.7710","52.9242","53.0349","52.7900","0.85K","0.03%"
"10/18/2022","52.7547","52.9187","53.0185","52.7954","1.04K","0.02%"
"10/17/2022","52.7436","52.9102","53.0073","52.7200","0.64K","0.03%"
"10/14/2022","52.7267","52.9049","53.0993","52.7100","1.06K","0.02%"
"10/13/2022","52.7162","52.8968","53.2162","52.7000","1.03K","0.03%"
"10/12/2022","52.6999","52.8918","52.9634","52.6800","1.06K","0.02%"
"10/11/2022","52.6899","52.8831","52.9534","52.6400","0.71K","0.03%"
"10/10/2022","52.6725","52.8775","52.8831","52.6000","0.46K","0.02%"
"10/07/2022","52.6614","52.8691","52.9247","52.6000","0.96K","0.03%"
"10/06/2022","52.6446","52.8642","52.9078","52.6000","0.95K","0.02%"
"10/05/2022","52.6346","52.8560","52.8978","52.5650","1.04K","0.03%"
"10/04/2022","52.6183","52.8499","52.8814","52.5500","1.02K","0.02%"
"10/03/2022","52.6062","52.8415","52.8693","52.5500","0.61K","0.03%"
"09/30/2022","52.5893","52.8391","52.8755","52.5500","1.07K","0.01%"
"09/29/2022","52.5846","52.8354","52.8706","52.5500","1.07K","0.01%"
"09/28/2022","52.5772","52.8334","52.8969","52.5250","1.00K","0.01%"
"09/27/2022","52.5730","52.8334","52.8334","52.5250","0.70K","0.00%"
"09/26/2022","52.5730","52.8292","52.8386","52.5500","0.52K","0.02%"
"09/23/2022","52.5646","52.8273","52.9566","52.5250","0.89K","0.01%"
"09/22/2022","52.5609","52.8234","52.8326","52.5250","0.81K","0.01%"
"09/21/2022","52.5531","52.8215","52.8852","52.5250","1.03K","0.01%"
"09/20/2022","52.5494","52.8171","52.9463","52.5200","1.06K","0.02%"
"09/19/2022","52.5404","52.8147","52.8197","52.4900","1.06K","0.01%"
"09/16/2022","52.5357","52.8111","52.8173","52.4900","1.14K","0.01%"
"09/15/2022","52.5284","52.8094","52.8137","52.5000","1.18K","0.01%"
"09/14/2022","52.5252","52.8055","52.8782","52.5500","0.82K","0.02%"
"09/13/2022","52.5173","52.8032","52.9178","52.5300","1.07K","0.01%"
"09/12/2022","52.5126","52.7992","52.8058","52.5250","0.67K","0.02%"
"09/09/2022","52.5047","52.7974","52.9205","52.5100","1.08K","0.01%"
"09/08/2022","52.5011","52.7934","52.9068","52.5100","1.07K","0.02%"
"09/07/2022","52.4932","52.7916","52.7961","52.5000","0.72K","0.01%"
"09/06/2022","52.4895","52.7874","52.8952","52.5000","0.52K","0.02%"
"09/05/2022","52.4811","52.7837","52.8088","52.5000","0.50K","0.01%"
"09/02/2022","52.4738","52.7817","52.9099","52.4100","0.75K","0.01%"
"09/01/2022","52.4696","52.7777","52.8854","52.4100","1.08K","0.02%"
"08/31/2022","52.4617","52.7696","52.7803","52.4000","1.07K","0.03%"
"08/30/2022","52.4454","52.7640","52.7696","52.4000","0.99K","0.02%"
"08/29/2022","52.4344","52.7554","52.7667","52.4000","0.49K","0.03%"
"08/26/2022","52.4171","52.7507","52.7640","52.4000","1.06K","0.02%"
"08/25/2022","52.4077","52.7423","52.8240","52.4000","1.10K","0.03%"
"08/24/2022","52.3909","52.7374","52.8156","52.3750","1.06K","0.02%"
"08/23/2022","52.3810","52.7287","52.8050","52.3750","1.09K","0.03%"
"08/22/2022","52.3637","52.7232","52.7864","52.3500","0.70K","0.02%"
"08/19/2022","52.3527","52.7149","52.7751","52.3300","1.02K","0.03%"
"08/18/2022","52.3360","52.7090","52.7682","52.3050","1.23K","0.02%"
"08/17/2022","52.3244","52.7002","52.7117","52.2900","1.56K","-0.71%"
"08/16/2022","52.7002","52.6952","52.7029","52.2900","0.91K","0.01%"
"08/15/2022","52.6952","52.6866","52.7404","52.2300","0.61K","0.02%"
"08/12/2022","52.6866","52.6809","52.6866","52.2000","0.55K","0.01%"
"08/11/2022","52.6809","52.6720","52.6835","52.2000","0.87K","0.02%"
"08/10/2022","52.6720","52.6668","52.7300","52.2000","1.06K","0.01%"
"08/09/2022","52.6668","52.6584","52.7300","52.2000","1.07K","0.02%"
"08/08/2022","52.6584","52.6537","52.6584","52.2000","0.52K","0.01%"
"08/05/2022","52.6537","52.6451","52.6563","52.1500","1.07K","0.02%"
"08/04/2022","52.6451","52.6401","52.6858","52.2000","1.04K","0.01%"
"08/03/2022","52.6401","52.6317","52.6858","52.2000","1.05K","0.02%"
"08/02/2022","52.6317","52.6270","52.6317","52.1500","1.05K","0.01%"
"08/01/2022","52.6270","52.6182","52.6834","52.1250","0.62K","0.02%"
"07/29/2022","52.6182","52.6138","52.6182","52.1000","1.13K","0.01%"
"07/28/2022","52.6138","52.6114","52.6164","52.1500","0.86K","0.00%"
"07/27/2022","52.6114","52.6075","52.6239","52.1000","0.75K","0.01%"
"07/26/2022","52.6075","52.6051","52.6326","52.5978","0.88K","0.00%"
"07/25/2022","52.6051","52.6010","52.6326","52.3731","0.61K","0.01%"
"07/22/2022","52.6010","52.5984","52.6137","52.3662","0.54K","0.00%"
"07/21/2022","52.5984","52.5937","52.5984","52.3589","0.98K","0.01%"
"07/20/2022","52.5937","52.2023","52.5937","52.2023","1.05K","0.97%"
"07/19/2022","52.0890","52.1973","52.2023","52.1973","1.05K","0.02%"
"07/18/2022","52.0791","52.1945","52.3395","52.1541","1.06K","0.01%"
"07/15/2022","52.0734","52.1898","52.1945","52.1898","0.53K","0.02%"
"07/14/2022","52.0640","52.1871","52.3243","52.1871","0.71K","0.01%"
"07/13/2022","52.0588","52.1825","52.3191","52.1611","1.05K","0.02%"
"07/12/2022","52.0495","52.1801","52.1825","52.1801","1.04K","0.01%"
"07/11/2022","52.0448","52.1749","52.3050","52.1489","0.72K","0.02%"
"07/08/2022","52.0344","52.1726","52.2946","52.1419","1.07K","0.01%"
"07/07/2022","52.0297","52.1679","52.2898","52.1419","1.11K","0.02%"
"07/06/2022","52.0203","52.1648","52.2804","52.1419","1.08K","0.01%"
"07/05/2022","52.0141","52.1599","52.2742","52.1388","1.06K","0.02%"
